source,destination,short_channel_id,flags,active,public,last_update,base_fee_millisatoshi,fee_per_millionth,delay
036487e0bd981617c674c2856fc0050472a0182838e0a4a1a67545c6cdee9f49a0,0333da661b86064057d66be87c6e6f38ba05ac9b187dff68ea3584030c83e05ef7,511623:982:1,1,true,true,1521418136,1000,10,14
036487e0bd981617c674c2856fc0050472a0182838e0a4a1a67545c6cdee9f49a0,02a4452b0854f164196b924eb36fbb764a35ba2aa32bb7d7885376581be3b971d4,511759:717:1,1,true,true,1520573324,1000,10,14
036487e0bd981617c674c2856fc0050472a0182838e0a4a1a67545c6cdee9f49a0,024bd94f0425590434538fd21d4e58982f7e9cfd8f339205a73deb9c0e0341f5bd,511851:413:0,1,true,true,1521476529,1000,10,14
036487e0bd981617c674c2856fc0050472a0182838e0a4a1a67545c6cdee9f49a0,0280d7fa7869b74dcc8d34eccf3db1003b35a0af019700e9407106301e97a81c82,509949:1620:0,1,true,true,1519356600,1000,10,14
036487e0bd981617c674c2856fc0050472a0182838e0a4a1a67545c6cdee9f49a0,03e8ba09559f195480ec95d9f233227eb64f60db739238cbcaab92fded35091ac7,512439:1195:0,0,true,true,1520596552,1000,10,14
036487e0bd981617c674c2856fc0050472a0182838e0a4a1a67545c6cdee9f49a0,02f8fb8865f0540ffc8c8a42d596a9ada05cb1af52a9f6d69c02d6bbd343003752,512548:2360:0,1,true,true,1521476508,1000,10,14
036487e0bd981617c674c2856fc0050472a0182838e0a4a1a67545c6cdee9f49a0,039c4249e620202add3c61cccfb406d4d4e56900ceaae12b4d2d298ee3e4838852,512898:969:1,0,true,true,1521476508,1000,10,14
036487e0bd981617c674c2856fc0050472a0182838e0a4a1a67545c6cdee9f49a0,037b7cd33aada9dd91ccb95857d8f71c34fd31c426057016f28f48b0633ae844cd,509704:2085:0,0,true,true,1521476508,1000,10,14
036487e0bd981617c674c2856fc0050472a0182838e0a4a1a67545c6cdee9f49a0,0350a241aca91b8f6a694f1643a93b2f5022c226ae7025868ddaf9c87e5d4e4e09,513842:2260:0,1,true,true,1521476687,1000,10,14
036487e0bd981617c674c2856fc0050472a0182838e0a4a1a67545c6cdee9f49a0,02a3a17effc394d27bc71b7f458cab02eeafef4eafd1e736583e40e66ebe98a3dd,513890:1323:0,1,false,true,1521409460,1000,10,14
036487e0bd981617c674c2856fc0050472a0182838e0a4a1a67545c6cdee9f49a0,0265fae305778b7cb157365f70cf3a2047d2cad5c1ccc5f550c6d8a033084a8ea5,513953:1415:0,1,true,true,1521476687,1000,10,14
036487e0bd981617c674c2856fc0050472a0182838e0a4a1a67545c6cdee9f49a0,02ad6fb8d693dc1e4569bcedefadf5f72a931ae027dc0f0c544b34c1c6f3b9a02b,514060:1051:1,1,false,true,1521476365,1000,10,14
036487e0bd981617c674c2856fc0050472a0182838e0a4a1a67545c6cdee9f49a0,022c3b4bdf935d254a3b3689f0496b8ca55655bf7c5032664899fec252f993bc5e,514159:962:1,1,true,true,1521476633,1000,10,14
0239027416c376a691c141c843bbf0c84156ddacfa684868abf4abb36a76007cbf,039e47f4f9049c04fb4845835443f688a9f2a9cb8498f4838441c08cddc9a33c8e,514046:347:1,0,false,false,,,,
0239027416c376a691c141c843bbf0c84156ddacfa684868abf4abb36a76007cbf,027ccec61f4bf1fafb5156931da6527dc104ec3613dd4f4050161d89dd76ab494c,514057:708:1,0,true,true,1521450022,1000,1,144
0239027416c376a691c141c843bbf0c84156ddacfa684868abf4abb36a76007cbf,023668a30d0a27304695df3fb1af55a4fb75153eac34840817cae0e6a57894fd51,514060:1061:0,1,true,true,1521451822,1000,1,144
0239027416c376a691c141c843bbf0c84156ddacfa684868abf4abb36a76007cbf,039376f846cb4e137f3474baa7fbe74ec627745c7d5c54935b99fbb1b60a62c9b3,514133:2155:1,0,true,true,1521489622,1000,1,144
0239027416c376a691c141c843bbf0c84156ddacfa684868abf4abb36a76007cbf,02ad6fb8d693dc1e4569bcedefadf5f72a931ae027dc0f0c544b34c1c6f3b9a02b,514206:1457:0,0,true,true,1521444472,1000,1,144
03eb3d69fdb7de4f7835b0ab58051294efbe038215367ea53f2048639fb19411ae,020d3d5995a973c878e3f6e5f59da54078304c537f981d7dcef73367ecbea0e90e,508523:1779:0,1,false,true,1518519218,1000,10,14
03c1d90f567fa8adab6ef6877b94d9c7c8003c011b1b13b979f7664124a1a9d908,02f6725f9c1c40333b67faea92fd211c183050f28df32cac3f9d69685fe9665432,513356:593:1,1,true,true,1520953377,1000,10,14
0268e02bdc0efba7c60a8d97ace8b2093f42c7c75f7c0fdb87f864ed9897b507d6,035f1498c929d4cefba4701ae36a554691f526ff60b1766badd5a49b3c8b68e1d8,508773:945:0,0,true,true,1519187122,1000,10,14
023aec96ebdceeeb86f39e83ded211a3e79aeabfdadf48bfc661ed4a43cd388cfe,020d3d5995a973c878e3f6e5f59da54078304c537f981d7dcef73367ecbea0e90e,509070:572:0,1,false,true,1518717996,1000,10,14
031a32a1a78f66a775008abb4b2e3b7a781b84676946f960f60cf5aa0fd5128d4c,023c5f2b69161742cc49da5be6cb7c940465fc608ff216bafc7573eb31121b22d2,506390:979:0,1,true,true,1517516637,1000,10,14
031a32a1a78f66a775008abb4b2e3b7a781b84676946f960f60cf5aa0fd5128d4c,027f3ee645c11ef3183cb6f929274baed13990e812d157866b4e41c2bf14e352de,506951:2044:1,1,true,true,1518595112,1000,10,14
031a32a1a78f66a775008abb4b2e3b7a781b84676946f960f60cf5aa0fd5128d4c,03f8d1ae8e36d19ed96fefa02f6f6c33fe69ed2fff5ece582b013a92c9077ee396,507197:761:0,0,true,true,1517598706,1000,10,14
031a32a1a78f66a775008abb4b2e3b7a781b84676946f960f60cf5aa0fd5128d4c,03dcd840ff15d19792e8a8d704bbbbafc629c22324f0d002d8f4cc87c8798f03ef,506692:1956:0,0,true,true,1517554841,1000,10,14
031a32a1a78f66a775008abb4b2e3b7a781b84676946f960f60cf5aa0fd5128d4c,030f5c893bc92e3f45955c2c82d9e933bcfb2c68677c0f62b478e5f7f602b549fb,506661:1320:0,1,true,true,1517239221,1000,10,14
031a32a1a78f66a775008abb4b2e3b7a781b84676946f960f60cf5aa0fd5128d4c,03a103651b2b310ab1a59860aa299df33e8388b94eea58c0e7e517c72caa9912bf,507141:1059:0,0,true,true,1517517236,1000,10,14
03de64ce5647115baf92a7dada67c90f18f0e99a64330351c4bcdc595a32a4008d,033907be919e25a79ddd0fa0c050ceb24d9a05a8f492cc16c32fa08029833c9bdd,509829:431:0,1,false,true,1519034553,1000,10,14
03de64ce5647115baf92a7dada67c90f18f0e99a64330351c4bcdc595a32a4008d,03cbf298b068300be33f06c947b9d3f00a0f0e8089da3233f5db37e81d3a596fe1,509832:1106:1,1,true,true,1519627202,1000,10,14
03de64ce5647115baf92a7dada67c90f18f0e99a64330351c4bcdc595a32a4008d,02f6725f9c1c40333b67faea92fd211c183050f28df32cac3f9d69685fe9665432,509825:1029:1,1,true,true,1518989743,1000,10,14
027ab5595ed7edf91754c42ef8d0d572bac35e80ef2c26f3f6080d9033ce685821,02f6725f9c1c40333b67faea92fd211c183050f28df32cac3f9d69685fe9665432,506079:2258:1,0,true,true,1520123853,1000,10,14
027ab5595ed7edf91754c42ef8d0d572bac35e80ef2c26f3f6080d9033ce685821,023daf469bbf2d5769d7673b66a841bd6d46452a4e20be548c6b11da730e5db575,506097:1159:1,1,true,true,1519919156,1000,10,14
027ab5595ed7edf91754c42ef8d0d572bac35e80ef2c26f3f6080d9033ce685821,02aeb693e2dfb2f890c65dcf27e6eb7d52dd3e4f7b74ce5fe646675793625f9b51,506864:1954:0,0,true,true,1520203596,1000,10,14
027ab5595ed7edf91754c42ef8d0d572bac35e80ef2c26f3f6080d9033ce685821,038d108e6cd9b8e84fa0b89d018c2e254324d3674b2bb3db12b35841889bfe372a,511809:1770:0,0,true,true,1520086968,1000,10,14
0296080a081bdac871ecd64956016f03f6142699e6bb9c51a68d68ab33ecbf180d,02f6725f9c1c40333b67faea92fd211c183050f28df32cac3f9d69685fe9665432,508520:1433:1,0,true,true,1518278990,1000,10,14
0296080a081bdac871ecd64956016f03f6142699e6bb9c51a68d68ab33ecbf180d,034a5fdb2df3ce1bfd2c2aca205ce9cfeef1a5f4af21b0b5e81c453080c30d7683,508532:743:0,0,true,true,1518288987,1000,10,14
03e3c663c0ea95c0936bb7c6e1932af863630a879d8ce6b592cd6bca006ffa7866,02f6725f9c1c40333b67faea92fd211c183050f28df32cac3f9d69685fe9665432,509183:1482:1,1,true,true,1518900107,1000,10,14
034fe030b88d6439af1d7cd9067b1a4b7b28a3b31fd5f43ebb47547213a79df3f6,03cbf298b068300be33f06c947b9d3f00a0f0e8089da3233f5db37e81d3a596fe1,505807:1747:1,0,true,true,1518269331,1000,10,14
034fe030b88d6439af1d7cd9067b1a4b7b28a3b31fd5f43ebb47547213a79df3f6,0387e3780a4325eb38421fb83000a6f6c0ffa4a69ea0c81db3f00e8e5015c9e8a1,505601:323:0,0,true,true,1518099272,1000,10,14
034fe030b88d6439af1d7cd9067b1a4b7b28a3b31fd5f43ebb47547213a79df3f6,03ace925c1109558feb4beb1c45be993e37299517e9a28b0b7d0c1ff3adaefa9da,506061:2236:0,0,true,true,1518264436,1000,10,14
034fe030b88d6439af1d7cd9067b1a4b7b28a3b31fd5f43ebb47547213a79df3f6,03a3c1fc0a489e2872a2afe8fa16c2714b5fe80d52d8c1ce8ecc4361a77391da82,506201:951:0,0,true,true,1518144830,1000,10,14
034fe030b88d6439af1d7cd9067b1a4b7b28a3b31fd5f43ebb47547213a79df3f6,02aeb693e2dfb2f890c65dcf27e6eb7d52dd3e4f7b74ce5fe646675793625f9b51,505807:1748:0,1,true,true,1517962037,1000,10,14
034fe030b88d6439af1d7cd9067b1a4b7b28a3b31fd5f43ebb47547213a79df3f6,02eccebd9ed98f6d267080a58194dbe554a2b33d976eb95bb7c116d00fd64c4a13,505941:668:1,1,true,true,1518264436,1000,10,14
034fe030b88d6439af1d7cd9067b1a4b7b28a3b31fd5f43ebb47547213a79df3f6,036487e0bd981617c674c2856fc0050472a0182838e0a4a1a67545c6cdee9f49a0,508342:752:0,0,true,true,1518230671,1000,10,14
034fe030b88d6439af1d7cd9067b1a4b7b28a3b31fd5f43ebb47547213a79df3f6,034a5fdb2df3ce1bfd2c2aca205ce9cfeef1a5f4af21b0b5e81c453080c30d7683,508397:1399:0,1,true,true,1518230715,1000,10,14
03fa94bc4aead4375faaade28d33ef336d4124347843f258dbd66ded9799cb3dab,03c7cad7e4ecfc741909b910d59b31b631e36afffc58e87389172c80702fddcbfa,509485:1732:0,1,false,true,1518817911,1000,10,14
03fa94bc4aead4375faaade28d33ef336d4124347843f258dbd66ded9799cb3dab,0301f33f9025d623df59eef0fe57813062447cd427cd4709ed974d12f268686db8,511699:198:0,1,true,true,1520057245,1000,10,14
03fa94bc4aead4375faaade28d33ef336d4124347843f258dbd66ded9799cb3dab,02dcdd7e18b80dc7fd51af34e871901c13f574e4b82325dc74c0beeada5771e8e9,511700:732:0,1,true,true,1520057210,1000,10,14
03fa94bc4aead4375faaade28d33ef336d4124347843f258dbd66ded9799cb3dab,02f6725f9c1c40333b67faea92fd211c183050f28df32cac3f9d69685fe9665432,511704:1617:0,1,true,true,1520123855,1000,10,14
03fa94bc4aead4375faaade28d33ef336d4124347843f258dbd66ded9799cb3dab,02c119d2fd2e98a88f50d0d2ee4213255b7b8ec2be3a95f9aabd6afb09dd25b083,511709:1785:0,1,true,true,1520171633,1000,10,14
03fa94bc4aead4375faaade28d33ef336d4124347843f258dbd66ded9799cb3dab,022c715b377856f5e176c52dfbe1f19b0283c4a85d563b1f09a9c7d9b6820ec375,511717:1481:0,1,false,true,1520049336,1000,10,14
03fa94bc4aead4375faaade28d33ef336d4124347843f258dbd66ded9799cb3dab,021f2cbffc4045ca2d70678ecf8ed75e488290874c9da38074f6d378248337062b,511717:1482:0,1,true,true,1520057489,1000,10,14
03fa94bc4aead4375faaade28d33ef336d4124347843f258dbd66ded9799cb3dab,0347ffcb271ef54fa6103fc6392370ce398d1bc98460829f7046cf64026253a68e,511717:1483:0,1,true,true,1520057499,1000,10,14
03fa94bc4aead4375faaade28d33ef336d4124347843f258dbd66ded9799cb3dab,02c0ac82c33971de096d87ce5ed9b022c2de678f08002dc37fdb1b6886d12234b5,511718:1025:0,1,true,true,1520057263,1000,10,14
03fa94bc4aead4375faaade28d33ef336d4124347843f258dbd66ded9799cb3dab,02b58092be437eadbaee5d48d77e58a32e9e28873f5544e28ac058b56f8cd629ef,511816:1661:0,1,true,true,1520089348,1000,10,14
03fa94bc4aead4375faaade28d33ef336d4124347843f258dbd66ded9799cb3dab,024b82d69859d63f9fce375041a34e61f4bfd445494b41d873ae7505322323d384,511862:1072:0,1,false,true,1520166153,1000,10,14
023332db636a82eecb07830e5cd4cd153e7abbbb9a8fcda0eae71fce4af28ceb2e,021f2cbffc4045ca2d70678ecf8ed75e488290874c9da38074f6d378248337062b,514254:2586:1,1,true,true,1521470852,1000,1,144
023332db636a82eecb07830e5cd4cd153e7abbbb9a8fcda0eae71fce4af28ceb2e,027ccec61f4bf1fafb5156931da6527dc104ec3613dd4f4050161d89dd76ab494c,514280:1642:1,0,true,true,1521485902,1000,1,144
023332db636a82eecb07830e5cd4cd153e7abbbb9a8fcda0eae71fce4af28ceb2e,023668a30d0a27304695df3fb1af55a4fb75153eac34840817cae0e6a57894fd51,514287:1258:0,0,true,true,1521490859,1000,1,144
023332db636a82eecb07830e5cd4cd153e7abbbb9a8fcda0eae71fce4af28ceb2e,022c3b4bdf935d254a3b3689f0496b8ca55655bf7c5032664899fec252f993bc5e,514288:1305:1,1,true,true,1521492017,1000,1,144
03aa6a60bc8570d057de350cd10dc9d988f14321dd3a225e81d9ca01b51674aae7,02ef61a252f9504a42fc264a28476f44cea0711a44b2da0bd729ad52aaee9d86b7,505543:1491:0,1,true,true,1521454944,1000,10,14
03aa6a60bc8570d057de350cd10dc9d988f14321dd3a225e81d9ca01b51674aae7,024d2a7636c331eb2b9216ee40405e105f0b887479517f10b6f3cd0cf87ab280fa,506258:1852:1,1,true,true,1519455869,1000,10,14
03aa6a60bc8570d057de350cd10dc9d988f14321dd3a225e81d9ca01b51674aae7,02626c42851a22ba4c81c8e2f3c8dffd4634df777183c717da5d0597e238971e1f,506402:1403:0,1,true,true,1521454944,1000,10,14
03aa6a60bc8570d057de350cd10dc9d988f14321dd3a225e81d9ca01b51674aae7,02dcdd7e18b80dc7fd51af34e871901c13f574e4b82325dc74c0beeada5771e8e9,508522:1414:0,1,false,true,1521155968,1000,10,14
03aa6a60bc8570d057de350cd10dc9d988f14321dd3a225e81d9ca01b51674aae7,034a5fdb2df3ce1bfd2c2aca205ce9cfeef1a5f4af21b0b5e81c453080c30d7683,508446:1811:0,1,false,true,1519486410,1000,10,14
03aa6a60bc8570d057de350cd10dc9d988f14321dd3a225e81d9ca01b51674aae7,024bd94f0425590434538fd21d4e58982f7e9cfd8f339205a73deb9c0e0341f5bd,512143:1200:0,1,true,true,1521417291,1000,10,14
03aa6a60bc8570d057de350cd10dc9d988f14321dd3a225e81d9ca01b51674aae7,02ad6fb8d693dc1e4569bcedefadf5f72a931ae027dc0f0c544b34c1c6f3b9a02b,513840:2482:0,1,false,true,1521476120,1000,10,14
032ba582685d9270434389d098a48cd50ebbdb548d791a9aaf7e869b7f8dcfe9bf,035f1498c929d4cefba4701ae36a554691f526ff60b1766badd5a49b3c8b68e1d8,507286:1353:1,0,true,true,1518193289,1000,10,14
021177240c2ec0f9ad564fffb76a810dcb0b21b1136380014689accd307c4e1c1c,03cbf298b068300be33f06c947b9d3f00a0f0e8089da3233f5db37e81d3a596fe1,507501:605:1,0,true,true,1521499450,1000,10,14
021177240c2ec0f9ad564fffb76a810dcb0b21b1136380014689accd307c4e1c1c,02d202d2d50a7da4730eb3d91c389906e5c4506dac78622d2714bc6daa7daa3700,508293:1330:1,0,true,true,1521325867,1000,10,14
021177240c2ec0f9ad564fffb76a810dcb0b21b1136380014689accd307c4e1c1c,034a5fdb2df3ce1bfd2c2aca205ce9cfeef1a5f4af21b0b5e81c453080c30d7683,508320:2071:0,0,false,true,1518495513,1000,10,14
026977ceabe8a4bd0f38153d781210b0bb685d8fea10a5dacaebb38925ff778cf7,0347ffcb271ef54fa6103fc6392370ce398d1bc98460829f7046cf64026253a68e,508666:124:0,0,true,true,1521265203,1000,10,14
026977ceabe8a4bd0f38153d781210b0bb685d8fea10a5dacaebb38925ff778cf7,034a5fdb2df3ce1bfd2c2aca205ce9cfeef1a5f4af21b0b5e81c453080c30d7683,508674:1808:0,0,true,true,1521057888,1000,10,14
026977ceabe8a4bd0f38153d781210b0bb685d8fea10a5dacaebb38925ff778cf7,024bd94f0425590434538fd21d4e58982f7e9cfd8f339205a73deb9c0e0341f5bd,512733:304:0,1,true,true,1521417438,1000,10,14
026977ceabe8a4bd0f38153d781210b0bb685d8fea10a5dacaebb38925ff778cf7,022b662aa03cf4db4820bcf4f47f1006d2bfae9bee416a926fb8bdba16e088d7f6,513215:890:0,1,true,true,1521329615,1000,10,14
0370a02200ccd8ce8b0809087fc9337cf85a74bf7e23639d2f479ec024edadec1f,03cbf298b068300be33f06c947b9d3f00a0f0e8089da3233f5db37e81d3a596fe1,512591:1167:0,0,false,true,1520593491,1000,10,14
022a39fc006e844bce632c043cb6837e5463bfde0c1ac88b7907e997688f79c339,024bd94f0425590434538fd21d4e58982f7e9cfd8f339205a73deb9c0e0341f5bd,513399:242:0,0,true,true,1521417293,1000,10,14
022a39fc006e844bce632c043cb6837e5463bfde0c1ac88b7907e997688f79c339,02f6725f9c1c40333b67faea92fd211c183050f28df32cac3f9d69685fe9665432,513580:2370:1,0,true,true,1521490194,1000,10,14
022a39fc006e844bce632c043cb6837e5463bfde0c1ac88b7907e997688f79c339,024a2e265cd66066b78a788ae615acdc84b5b0dec9efac36d7ac87513015eaf6ed,513988:1750:0,0,false,true,1521446734,1000,10,14
0373b793237a96e9c8532c8cf8bb8be5a42ad8f57b6fc24172e648d15ddd80fe08,020d3d5995a973c878e3f6e5f59da54078304c537f981d7dcef73367ecbea0e90e,511291:2032:0,1,false,true,1519905727,1000,10,14
0373b793237a96e9c8532c8cf8bb8be5a42ad8f57b6fc24172e648d15ddd80fe08,02dcdd7e18b80dc7fd51af34e871901c13f574e4b82325dc74c0beeada5771e8e9,511291:2033:1,1,false,true,1519853567,1000,10,14
0373b793237a96e9c8532c8cf8bb8be5a42ad8f57b6fc24172e648d15ddd80fe08,024b82d69859d63f9fce375041a34e61f4bfd445494b41d873ae7505322323d384,511475:2550:1,1,true,true,1520602497,1000,10,14
0373b793237a96e9c8532c8cf8bb8be5a42ad8f57b6fc24172e648d15ddd80fe08,024bd94f0425590434538fd21d4e58982f7e9cfd8f339205a73deb9c0e0341f5bd,512172:1034:0,1,true,true,1520501573,1000,10,14
028ff87c9ad3f2889f69bed50048e15b2df9174aa248bb757f7a2726577e3a7031,023668a30d0a27304695df3fb1af55a4fb75153eac34840817cae0e6a57894fd51,513955:1606:0,1,true,true,1521470071,1000,1,144
028ff87c9ad3f2889f69bed50048e15b2df9174aa248bb757f7a2726577e3a7031,024a2e265cd66066b78a788ae615acdc84b5b0dec9efac36d7ac87513015eaf6ed,513961:1343:0,1,true,true,1521477273,1000,1,144
028ff87c9ad3f2889f69bed50048e15b2df9174aa248bb757f7a2726577e3a7031,027ccec61f4bf1fafb5156931da6527dc104ec3613dd4f4050161d89dd76ab494c,513965:1018:0,1,true,true,1521479072,1000,1,144
028ff87c9ad3f2889f69bed50048e15b2df9174aa248bb757f7a2726577e3a7031,02ad6fb8d693dc1e4569bcedefadf5f72a931ae027dc0f0c544b34c1c6f3b9a02b,513981:1922:0,0,true,true,1521491671,1000,1,144
028ff87c9ad3f2889f69bed50048e15b2df9174aa248bb757f7a2726577e3a7031,0327e003e3c742db9a77f436e672bd42bd4a302ec0f92f0486c4fe09143bcfb0b9,514127:247:1,0,true,true,1521486270,1000,1,144
023640ad2c2fdcba0009652bd5e97360e11578de9877732b3f242ab93608183d62,03cbf298b068300be33f06c947b9d3f00a0f0e8089da3233f5db37e81d3a596fe1,506011:1742:0,0,true,true,1518822437,1000,10,14
023640ad2c2fdcba0009652bd5e97360e11578de9877732b3f242ab93608183d62,03a3c1fc0a489e2872a2afe8fa16c2714b5fe80d52d8c1ce8ecc4361a77391da82,506201:966:0,0,true,true,1518519793,1000,10,14
0345c190a4c676554a964d625630f2cd476d5e2c91c67bc4d5d0b37607dcab5d96,03cbf298b068300be33f06c947b9d3f00a0f0e8089da3233f5db37e81d3a596fe1,513426:1046:1,0,false,true,1521071700,1000,10,14
03724be979b55e0d2770d093fafacffabed8e5b36868c955e71cc42b2392765e05,024a2e265cd66066b78a788ae615acdc84b5b0dec9efac36d7ac87513015eaf6ed,514252:1059:1,1,true,true,1521469638,1000,1,144
03724be979b55e0d2770d093fafacffabed8e5b36868c955e71cc42b2392765e05,02241e1d480fcedaa1268574d530ef8ed5545bacdcd391e40ac58cbed30d001d40,514275:253:1,1,true,true,1521482039,1000,1,144
034bc1d0d71c1510cf1caab9dbd3425f3edc76f9b97b96dfb14070f6dbcb192fab,02f6725f9c1c40333b67faea92fd211c183050f28df32cac3f9d69685fe9665432,505934:1294:1,1,true,true,1517532707,1000,10,14
03c02e9db196958470e3464ab94569a2158cfb77a28148055d634a7c72c4a3b7c3,02f6725f9c1c40333b67faea92fd211c183050f28df32cac3f9d69685fe9665432,505941:658:1,1,true,true,1516832537,1000,10,14
03bacfc0ba060f6f71f5263cbb6649ee618a6787a242b7d4bfdf3b1f9b9caefbc6,03f45d98c565b3ef38d7dcca452cbfdfffb89847a63a1684d7df69a7525bad6ea0,512156:657:1,0,true,true,1520283834,1000,10,14
033bcae00cc8cef3655fd7ba0bbeda83621f6c46b0ee44c44ee31bd3df71de5dc9,0265689e7fac095fbb00fb3c4092449039a663499c9438fbb11842d102e39ee12f,507943:857:1,1,true,true,1517987758,1000,10,14
033bcae00cc8cef3655fd7ba0bbeda83621f6c46b0ee44c44ee31bd3df71de5dc9,02600a8bd6f6fdeca963b41d75b3f7a258912c4fdd09159aa25db5488d942e6419,507960:1251:0,1,true,true,1520825351,1000,10,14
033bcae00cc8cef3655fd7ba0bbeda83621f6c46b0ee44c44ee31bd3df71de5dc9,02952cc6b7f92226e490d6354636604a26484a396627c97661c932ffc55042a500,507961:999:0,1,true,true,1520825351,1000,10,14
033bcae00cc8cef3655fd7ba0bbeda83621f6c46b0ee44c44ee31bd3df71de5dc9,023e2b9bb357b1bf135d59551418178ef020cdd77efee7939cdd7c83f41256f7b1,507961:1002:0,1,true,true,1518365595,1000,10,14
033bcae00cc8cef3655fd7ba0bbeda83621f6c46b0ee44c44ee31bd3df71de5dc9,02a3d830cbd960b17ac55208ab9642a77d6bc3c24007e72d39994829b2d5471053,507961:1005:0,1,true,true,1520825351,1000,10,14
033bcae00cc8cef3655fd7ba0bbeda83621f6c46b0ee44c44ee31bd3df71de5dc9,0304b2ba507036bc2d128f287a3f13c97d12d4e7ab076d889efd5120257efb0cf7,508082:1171:0,1,true,true,1520825353,1000,10,14
033bcae00cc8cef3655fd7ba0bbeda83621f6c46b0ee44c44ee31bd3df71de5dc9,03ad10cc5d973dbdcda6bb98c338d7d0077efb1aa1fce94acb500dd3bf7b59e6a6,507961:1001:0,0,true,true,1518365595,1000,10,14
033bcae00cc8cef3655fd7ba0bbeda83621f6c46b0ee44c44ee31bd3df71de5dc9,02aeb693e2dfb2f890c65dcf27e6eb7d52dd3e4f7b74ce5fe646675793625f9b51,507960:1249:0,1,false,true,1518032315,1000,10,14
033bcae00cc8cef3655fd7ba0bbeda83621f6c46b0ee44c44ee31bd3df71de5dc9,02cf007fe65109016491999b64f85d7d7db5a09b902f0a83f03a82ce3789c78233,507961:1003:0,1,false,true,1517996974,1000,10,14
033bcae00cc8cef3655fd7ba0bbeda83621f6c46b0ee44c44ee31bd3df71de5dc9,028aa5a991a2acf33da91674fe062219b640e5e57d77a48de6df3c0d30be22b05b,507961:1007:0,1,true,true,1517926924,1000,10,14
031b6ba6271514bd30202ba007a1d2ef2e2106aaa5774183c570137251687407dc,0389a83575fd191f2d76f24da0730900cf726d6d159ef4366a796558a33646c949,514014:2852:1,0,true,true,1521423262,1000,1,144
031b6ba6271514bd30202ba007a1d2ef2e2106aaa5774183c570137251687407dc,02ad6fb8d693dc1e4569bcedefadf5f72a931ae027dc0f0c544b34c1c6f3b9a02b,514113:933:1,1,true,true,1521480862,1000,1,144
031b6ba6271514bd30202ba007a1d2ef2e2106aaa5774183c570137251687407dc,03ac27acff678ce4a2f25756612d3a83e2cb4d7552db168d3bb15482b92c80215f,514144:1816:0,0,true,true,1521497062,1000,1,144
031b6ba6271514bd30202ba007a1d2ef2e2106aaa5774183c570137251687407dc,027ccec61f4bf1fafb5156931da6527dc104ec3613dd4f4050161d89dd76ab494c,514291:1030:0,1,true,true,1521493751,1000,1,144
031b6ba6271514bd30202ba007a1d2ef2e2106aaa5774183c570137251687407dc,02b7060f74b7e04d3d8af97fab20381fcc16f7a33c7e526fa5c9b96afdb288d7d2,514292:1267:0,1,true,true,1521493967,1000,1,144
027c2c73a533c067e88cf625748e657aad32128bc29e32a2b1a13aaef4d3054426,020d3d5995a973c878e3f6e5f59da54078304c537f981d7dcef73367ecbea0e90e,509321:2102:0,1,false,true,1518717987,1000,10,14
039376f846cb4e137f3474baa7fbe74ec627745c7d5c54935b99fbb1b60a62c9b3,03cbf298b068300be33f06c947b9d3f00a0f0e8089da3233f5db37e81d3a596fe1,512545:1010:0,0,true,true,1521458468,1000,1,144
039376f846cb4e137f3474baa7fbe74ec627745c7d5c54935b99fbb1b60a62c9b3,022851f02f75be8ce087a150a28805874f88bd785b84ca3f3be9e7036499d110d6,512786:1148:0,1,true,true,1521454868,1000,1,144
039376f846cb4e137f3474baa7fbe74ec627745c7d5c54935b99fbb1b60a62c9b3,021f2cbffc4045ca2d70678ecf8ed75e488290874c9da38074f6d378248337062b,512824:437:0,1,true,true,1521454868,1000,1,144
039376f846cb4e137f3474baa7fbe74ec627745c7d5c54935b99fbb1b60a62c9b3,0218bcdf5e678e49f0fb143fa55fcf1d19931bf34579e9b2847d9fbcd02c38078f,512884:1220:1,1,true,true,1521469268,1000,1,144
039376f846cb4e137f3474baa7fbe74ec627745c7d5c54935b99fbb1b60a62c9b3,02d48a07e5169cbf70d4e9409c6aaaff12929178c136e8cc8de449f341634ade7a,513081:1398:0,1,true,true,1521454868,1000,1,144
039376f846cb4e137f3474baa7fbe74ec627745c7d5c54935b99fbb1b60a62c9b3,02ad6fb8d693dc1e4569bcedefadf5f72a931ae027dc0f0c544b34c1c6f3b9a02b,513836:2109:0,1,true,true,1521485468,1000,1,144
039376f846cb4e137f3474baa7fbe74ec627745c7d5c54935b99fbb1b60a62c9b3,030ab828b743f8fda9fc8f7aac3051de2aeadb306e4e046ed0778bb897ee770d1d,514021:94:0,1,true,true,1521485468,1000,1,144
039376f846cb4e137f3474baa7fbe74ec627745c7d5c54935b99fbb1b60a62c9b3,0259f78fc608eba4d974177493deb68b885c1016ab8fbf69bc87a8edd7e3739894,513987:2444:0,1,true,true,1521485468,1000,1,144
039376f846cb4e137f3474baa7fbe74ec627745c7d5c54935b99fbb1b60a62c9b3,0239027416c376a691c141c843bbf0c84156ddacfa684868abf4abb36a76007cbf,514133:2155:1,1,true,true,1521496268,1000,1,144
039376f846cb4e137f3474baa7fbe74ec627745c7d5c54935b99fbb1b60a62c9b3,02c04f0c872ba0176f912e46ace98d5ec9b9ef7e241cdf9d245c687fe5f1209935,514136:594:0,1,true,true,1521496268,1000,1,144
