nodeid,alias,color,last_timestamp,addresses/0/type,addresses/0/address,addresses/0/port,addresses/1/type,addresses/1/address,addresses/1/port
03fe2eaf3045e2d5b8a5ae87bfada791fa9d2fcaf48feaeecd0ebca56377834c54,Windytr,0000ff,1519205095,ipv4,35.226.83.244,9735,,,
028501e256154aa4aa513acfc1ca498ae3e9f1a305f5c79ec0918b67ebbc78a796,LND DA BOMB  ???????,3399ff,1521291569,,,,,,
02bb7805e3458259a3dae6f7ad0ce8c45cd34d11e1dea31e5a3aa1621be603b13e,MiloBitNode [LND],68f442,1521493990,ipv4,77.136.104.192,9735,,,
020b44a70fb811b5320eb940da76afd44e62758909bcee40f425e734d8b17b2cc6,btc.lnetwork.tokyo,db245b,1521154358,ipv4,153.126.136.98,9735,,,
02ff5053660e8763befd147411544143a106b65058ffab432a21277d68b0a4a491,ZAP.COOL,f08f08,1521486207,ipv4,209.126.96.119,9735,,,
0211ad124eaecaf2b223bad2f5381e81b3639f2a652b5aa7a0ceffc8593931fc30,ThrobbingSausage,330033,1519309252,ipv4,47.184.129.94,9735,,,
028e5a8e86540f703e1f58880d35d1e318a54c27d84ec1edbcde04a78ed4469a1e,???? EXANTE,007f39,1520257041,ipv4,148.251.53.235,9735,,,
0293a8e12032fdf3da3dc6935f58f549ad8029302cad2fbd63e215e82fb7279b50,AndiMacTen,0293a8,1520802506,ipv6,2001:16b8:2089:5400:7577:24d5:8b83:9fcf,9735,,,
03e8ba09559f195480ec95d9f233227eb64f60db739238cbcaab92fded35091ac7,CryptoAdvisoryGroup.io,03e8ba,1520520163,,,,,,
0280b0e3a491b09712b5d8293a974e5fc8465f2b88283a2abb070c8bc001dda32a,chujev,3399ff,1521420710,ipv4,78.128.177.38,9735,,,
03bd3466efd4a7306b539e2314e69efc6b1eaee29734fcedd78cf81b1dde9fedf8,HOPPINGMAESTRO,03bd34,1517998498,,,,,,
02478048fe0559e5434c7875308a2f4a5825e8d1859f86503bfcff77bfe93c1944,SLIMYWATCH,024780,1516991252,,,,,,
03d833ee6dda01a810a51a8f62e555219cfc030eb5fc55647ad0ebad1401065d5d,lnmerch,03d833,1519671892,ipv6,2a04:2180:1:7::3,9735,,,
03a7526e6e923022ea19a431e86e6c4b6fc4deb8a63593640e09b83cf62f126deb,ULYSSEUS,008000,1518197862,,,,,,
020f9524ed70fb4200805a17cc8b4b066a035fcadb4335e641027917ad9c065994,Bitstamp,ffff00,1521143227,ipv4,93.104.208.37,9735,,,
0242210f9087002992fdfda1e2940940603dee8d0ab72764649c0a3711fa332d29,SLIMYFIRE,024221,1519089469,,,,,,
03c0b088716d3086edfd7038a61a520a4d469d830cfd05e4b24725293a307992de,KINGSNODE,ff0000,1520173732,ipv4,35.227.58.46,9735,,,
02f83bf4d88147cbdc60facd1240c821de3ae7e69a0c7cbafc8558948a40f4617c,store.edberg.eu,db894d,1521447358,ipv4,176.10.163.50,9735,,,
0333da661b86064057d66be87c6e6f38ba05ac9b187dff68ea3584030c83e05ef7,ETHEREUM,00ff00,1521106232,ipv4,35.227.81.65,9735,,,
02a898533f6f16d7cd955d36e81ca6e97292030d70b3b0b8289d73e40dac5d0360,PAYMENT_LINE,00ff00,1521231559,ipv4,35.196.51.50,9735,,,
02aeb693e2dfb2f890c65dcf27e6eb7d52dd3e4f7b74ce5fe646675793625f9b51,VIOLENTROUTE-11-21-2212-gdace9bf,02aeb6,1520203767,ipv4,202.84.20.11,9735,,,
0312729bfe8c02a1189a94bf609be3f44e7e30f581ada3429925221915d5d6cfb3,,,,,,,,,
034a5fdb2df3ce1bfd2c2aca205ce9cfeef1a5f4af21b0b5e81c453080c30d7683,????LightningTransact,404040,1519419069,ipv4,24.86.243.10,9735,,,
033c3a18d7ffe9e1eec718b45616b202cd98a8054b47e424fb56a0f2ea6877a13f,033c3a18d7ffe9e1eec7,3399ff,1521491362,ipv4,138.68.244.82,9735,,,
02fe82c6a79afd92b347e593de194fd16c86f0c9fcaab950b51be45e27bb3eb354,PEEVEDCHASER,02fe82,1516276839,ipv6,2a01:2000:2001:7991:e09a:cbaa:8a04:b5d9,9735,,,
02e6b17c5a7a2461df38d0a571d92660f38ed5bbc847166ee655a1d0f83c1aa5ac,?????? Sweet Baby Hao ??????,3399ff,1521442106,ipv4,99.43.41.3,9735,,,
027c9997352886897fbbf413cf5e8116c547034eab45c45eb905b3a1b11cca048c,BLACKHOLE,027c99,1519250035,ipv4,163.172.40.156,9735,,,
030a7edba83a52414807aaf46f1c6efc6ff87994b6328d503a785a56c753648c57,Adam Back's Vision ????,030a7e,1517913907,ipv4,35.193.213.82,9735,,,
0265fae305778b7cb157365f70cf3a2047d2cad5c1ccc5f550c6d8a033084a8ea5,ln.taborsky.cz,3399ff,1521494028,ipv4,37.205.8.78,9735,,,
037b59f26aba200711606f5adc93cfce39a9289d034032db0c58a9c3d431af2c02,TR8600,0066cc,1518026224,ipv4,93.104.213.157,9735,,,
0389a83575fd191f2d76f24da0730900cf726d6d159ef4366a796558a33646c949,??????????? AXA ???????????,ff0000,1521432543,ipv6,2a02:7b40:6deb:468f::1,9736,,,
02b4eb8c0a494cb431e577acc82df8cd1c13455f1e1a0a6e70b4172aff500f782a,PTYcoin,02b4eb,1520374501,ipv4,35.193.247.140,9735,,,
02fd1730526a2d7ffc5124ca62b2be425b0649ffc35f257dd76aebe2314971faf1,LIGHTSPEED,0066cc,1519866298,ipv4,173.249.29.33,9735,,,
03095de5cd2e615ab6f445d7b956044b77bdd8d37a6e1a8ac67e76e4f0637a19ba,PuzzleITC,3399ff,1521190319,ipv4,5.102.145.73,9735,,,
027f3ee645c11ef3183cb6f929274baed13990e812d157866b4e41c2bf14e352de,Cinnober,027f3e,1521025162,ipv4,34.240.200.0,9735,,,
035c5140cc8efafa4fb97b0759de6b24249d716f565eb34dff6eb3ae14b4c5f961,Bitfast,0066cc,1521281469,ipv4,35.231.20.210,9735,,,
0304b2ba507036bc2d128f287a3f13c97d12d4e7ab076d889efd5120257efb0cf7,ln.bbt.tc,0304b2,1520754238,ipv4,178.33.142.195,9735,,,
039c5e9d35bc1fd983c45f338cbd53fb41c3ec85531f623eb05a6097cc04beeb00,aynenhocaaynen,0066cc,1520817679,ipv4,35.229.111.93,9735,,,
02fc6d78d622b60849631b5c80758d867b4e5108be49d1900770b2e967cb7267ac,DM,02fc6d,1521050908,ipv6,2a02:810a:12bf:d549:b5da:60da:eee1:7df3,9735,,,
03a315ef609658cecfedca712ddad3a7ef5caad73911cb0cd0c73fefa5af347f5a,PEEVEDWAFFLE,03a315,1516295986,,,,,,
0307964504055d2405e731906426d1b6831a2fe1c3f1877240d6537ab567a2c928,MysTerY,0066cc,1519574533,ipv4,35.195.34.47,9735,,,
03b9aacb265dc5ebde04b91b28f7c8bb6ba0af146e5f37426915742daf8f195a09,AndiMacTen-Pi-Prod,03b9aa,1519405623,ipv6,2003:df:e708:4700:f1a3:797e:ef80:712f,9735,,,
036d1712099f44a048463f38e823cff113e92256aed7ec8bc9d1981dd2d915a534,Coin_Trader,0066cc,1518288987,ipv4,173.212.244.125,9735,,,
0203eb5c3ae8d060e5c16795a0d7ebccb98a0fb2d68a6d298e3efce28b803b6778,IOTA,0066cc,1520635205,ipv4,173.212.192.254,9735,,,
0268cbff355499bf97387dec397614ab3bd0e3e4361475f624a83f250a5f5ed5b2, ???? 20-20.se ????,808000,1521343023,ipv4,34.243.225.57,9735,,,
027892accbd1d40179ba32023cf5b3224fb2ba0ff88879bc218b34e02df8ec2c77,ENIGMA,0066cc,1520620513,ipv4,5.189.147.80,9735,,,
037f709e708f83bf2217369154316c769f5754e5eaf6a2c667fb9b4476ba8f277f,Graz_Austria,037f70,1521114359,ipv4,84.115.136.45,9735,,,
028bbe4e7a85ccff3987deee238fd69732a8e9e621d7e594398062d8bec2a3c571,qasim [LND],f44141,1521473431,ipv4,69.181.66.7,9735,,,
03b1f5e0dba78daa1f5a64a9a0cb032f774267feff3ecef2cdedb268d00876975f,=fingers,ffd700,1517719378,,,,,,
031b5d456d95b76d2598fae0a7f270455bd8b374da4aa8764c32bc25cc6421b794,BINANCE,f3ba2f,1517615906,ipv4,138.197.195.194,9735,,,
02ef8eee471a04b6f5bc9eb69a2ea9625e71f3b93a5ee7dc6350474730cd1f29c9,CEREBRO,02ef8e,1521411582,ipv6,2a01:4f8:130:632c::2,9735,,,
032bdd51452d868b343bbd5e2fba5c2d223c1963b57eaf2366e17a314ca06d798d,gnet.me,032bdd,1521395962,ipv6,2a02:c200:0:10:3:0:2591:1,9736,,,
03fa97e192d7ee98154615a3e6973984a1ece78d6c0f8fcd5e4d399fb3e3876777,Hi Mom!,03fa97,1518780853,,,,,,
02a32eaa2c27217651065a8cb7454616dd29b9f6eb9d2c0686403174b20d39aca5,???????CoNNeX???????,c71585,1520279808,ipv4,35.190.150.1,9735,,,
0350269d934f6797db5b072a0d6f7f5240c04c88a6b09e8debdaa443e86e440d86,MHMTDYMN,0000bf,1520601904,ipv4,35.231.42.132,9735,,,
03f928c923c51c8e76ed09610b7cf909f9c492be469ed12fb18274321031cd68e6,COINIGY,03f928,1521137642,ipv4,159.65.230.103,9735,,,
039514e5d704c59a0eba65d25fc5fe559a1641243ccdf80c980b1fc10ca9c30ca2,Bitrefill,3399ff,1521484174,,,,,,
02d2eabbbacc7c25bbd73b39e65d28237705f7bde76f557e94fb41cb18a9ec0084,ln0.decenter.world,112211,1521494048,ipv6,::ffff:174.138.11.8,9735,,,
033abe908878ac00c1e916face972331b3a6e3ba4e587c95efec3c76e3ee339c82,033abe908878ac00c1e9,3399ff,1521142638,ipv4,34.242.65.85,9735,,,
02e45bf2fc93688297ccd16f4c5df8797e24b0637dce3b34908b9680e1dd8fc6d7,BIZARREPHOTO,02e45b,1516770380,,,,,,
024b82d69859d63f9fce375041a34e61f4bfd445494b41d873ae7505322323d384,????????????????????????????????,000000,1521471247,ipv4,136.59.98.27,9735,,,
024a2e265cd66066b78a788ae615acdc84b5b0dec9efac36d7ac87513015eaf6ed,Bitrefill,3399ff,1521489435,ipv4,52.16.240.222,9735,,,
02b724011c8db7d8299b236ea3627959ab61730fe28533ffcdc59f1a6bfc41c0f4,IOTASERVER,0066cc,1520628022,ipv4,5.189.161.123,9735,,,
0364b978fe367753a3adec778acc366ab8bb9ee3ff543030d9eb35b8f936a6c9c8,international-playhouse,3399ff,1521465615,,,,,,
03f0e7eb3a5fe7d7d0d6586d948b614400bc63dc83a2c2b584bcd13ebf70886b70,MoonStar,0066cc,1521130808,ipv4,35.231.36.187,9735,,,
03f896a8eebc79a569f4eb6b559694e0e02f912d73945d83850cc81ea837fbeec1,03f896a8eebc79a569f4,3399ff,1521433823,ipv4,71.68.48.149,9735,,,
02a33c67e06f1b383c3158e82dfe585fd3dc2c91a3dacd93baf8b1c79d496a7e17,FASTER,0066cc,1520621473,ipv4,173.212.218.205,9735,,,
03fa0ef0845dbc299739e62c06e34aefda5b0a2e6ab3f6e4ca33f776ea12d7a3d5,YODA,0066cc,1520591339,ipv4,173.212.248.237,9735,,,
02626c42851a22ba4c81c8e2f3c8dffd4634df777183c717da5d0597e238971e1f,ProGeek,02626c,1518132906,ipv4,13.95.209.140,9735,,,
028aa5a991a2acf33da91674fe062219b640e5e57d77a48de6df3c0d30be22b05b,#RogerRekt,028aa5,1521147508,ipv4,159.89.196.140,9735,,,
02dd65974654061fd0008fdd6c7436af613aa116d29769ed5bbf4e7e41eb0604e0,????????????  Labs ????????????,02dd65,1521482230,ipv4,34.201.12.83,9735,,,
02c48f0271701548c8ce0058418f497c3ab50156dd03725db8321a5c1be2e97b21,clgy,00ff00,1519105694,ipv4,35.230.9.238,9735,,,
034cb559e7946ad169989d4c05d0420f43703b830c1de03dcae2994760f9a8f2a5,lordcase,3399ff,1521107823,ipv4,185.14.184.140,9735,,,
028e50849ae7a20e012e8136ff0222a39b6a1dde08f6bf17164157d4b752987f79,incavolt,028e50,1519684748,ipv4,71.56.238.34,9735,,,
034fd22c9002ed683c25168971445582f02b565b5badbac8d4b77255452b5c32ce,034fd22c9002ed683c25,3399ff,1521433824,ipv4,71.68.48.149,9735,,,
033ef1f95884a65b3ff292492a1abb8629d47caddb3613457abdc8ec45730a2ddc,bitfinex,0066cc,1518639146,ipv4,104.198.157.226,9735,,,
020de4c7b3fcca7eac8fe5ac0fb9c87400db5a931baec35251fe7c55f0d0f91773,Xanthin????Twin,020de4,1521501161,ipv6,2001:8d8:939:1900::77:9e09,9735,,,
030ab828b743f8fda9fc8f7aac3051de2aeadb306e4e046ed0778bb897ee770d1d,notpanera,3399ff,1521485032,ipv4,68.184.197.15,9735,,,
03e2ef7ceb6b9f8654116c323ff8b6fc990b4fbc2c3ea6abcf1b889f57e6f9ec7f,BLUEMONTANA,03e2ef,1517353463,,,,,,
02b97c90dce3926e49a97d138f49bece43891af52ae9a06ff1c1dc876ad940212b,hasi,00ff00,1520699762,,,,,,
03fc5d1dd5cea5fafe3a174dcb7eb03215d97b2ed5bc39419de81bcbc7153a9e09,CHILLYENTOURAGE-21-2092-g7c8883a,03fc5d,1520160258,,,,,,
03ab8f417832d699f866a440e0539288de29f0032dc8ab01f1e87b0be158434398,poloniex,0066cc,1519386665,ipv4,35.231.34.82,9735,,,
02dd7d0da63930ffa8a9a217a64599a1d0db0e71bdb7246162620d0187be838e17,RACKFRONT,880000,1520971942,ipv4,95.130.173.252,9735,,,
021eed4e271e2031a4d58ee2136c55c7079700a6e15664c04fd1a92fb060401795,ClassicCrust????,021eed,1521320470,ipv4,184.103.166.73,9735,,,
026844fe6d8c9dc51a291f67cf50d6236d4ea92abd665cbbbffce4cc9e49edd481,olha,00ff00,1521496072,ipv4,88.178.209.212,19735,,,
02bbeb97b22ee205724feee21c6d0ac637629245327536e6402b302c69ae7ac874,NECROZMA,0066cc,1518683658,ipv4,67.205.147.64,9735,,,
0392769cb03b270a0866eb111f5ef3ce59fa404cb1200b226100f3bc95b419c182,coffee,3399ff,1521228043,,,,,,
022100e3b9e14ddc513c6d2f4e5d2e381f96f58adcba8ab8d397292852c03b89b2,#HayabusaPOLAND#,022100,1520964868,ipv4,77.252.195.119,9735,,,
0253271f3a0cf1876dfaa381728ce1514d2254b0012725567db9429309d50b03da,@otaviobonder???,ffffff,1521378081,ipv4,179.219.68.33,9735,,,
03cf87452068f904b96c12345913ed9541a7fbf3c320ba8a536e5c6661130cd2b2,JUNIORBOUNCE,03cf87,1518831570,,,,,,
0239475f6f41ca26688699b4e2fb4ac87bcfbde8b02788937a4b7e54bdeb5860ce,swe-sto-001.nordiclightning.se,111111,1521499367,ipv6,2001:67c:22fc:1337::5,9735,,,
02d48a07e5169cbf70d4e9409c6aaaff12929178c136e8cc8de449f341634ade7a,coinableS,02d48a,1521258349,ipv4,192.241.228.21,9735,,,
03f2f546bbb4f8d4c1f6b5ce593272ed304a7d7169f9bee03a675a95e8cea21863,CHIWWERS,03f2f5,1518297284,,,,,,
0321b23e7c8eabbee13fbd9abca31f2e32a691bccde3530c1f081f4c488ab66ed6,hodl.me.2nyt,0321b2,1520038440,,,,,,
03f7e084886b0e23f1d9c6a0e0f3aad8b7dba787cd2a52aa315b9c3d816f59dc36,PAYBTC?????????,02f672,1519905890,ipv4,104.198.189.173,9735,,,
028314f021602092779aedd4ef39f3b5809f9b6046f8bc28359b16e659ab1dcd7c,john.zweng.at,007f9a,1521283701,ipv4,80.108.14.34,9735,,,
02d76bd24afd87d3591b0f349ee2f3cef4e090f3fb0e7254988cbc060a75aed029,PHOTON,02d76b,1517415833,,,,,,
02952cc6b7f92226e490d6354636604a26484a396627c97661c932ffc55042a500,deepcore,3399ff,1521281550,ipv4,62.210.36.142,9735,,,
027a5a4aa12d461029b8edff6d6d0ea7923a4f01b6293308c2c2d0ebc512f30c49,HTCCoin,0066cc,1517966549,ipv4,173.249.4.118,9735,,,
0278ccc5bd617a6dd0a3befbcfb8d3b9fe1169a45dc0a8011342955cb5b5a609ee,Folgore ?????? macOS,e52b50,1521454709,,,,,,
0372abca953cec8bd156aaac28cddec0829b5674923c47803d76ccc3f647252afd,core25,00ff00,1519656057,ipv4,35.231.114.181,9735,,,
0360efa4f5f9ffe8a4318b8a684997393231e6677e6c47aa998c2dad5c251c2d49,peacock,00ff00,1516627326,,,,,,
025b33d04d645a36dc332373df7f7bcfc6306b100bef3ca9500fbaad45c60f68c6,?????????uplink.cloud?????????,025b33,1519730835,ipv4,128.199.94.221,9735,,,
03fafdbd68acb49d22db3bbab97b4f5dad987bf20c6b24ea89d64167dc0536239f,ODDGOPHER-6-11-21-2264-g3e9e1995,03fafd,1521212121,,,,,,
02d2d6e8354c553b7ab616fb9ce93ca69864cc5298bee46a3dfdf5c8d0b3d23ba8,ROKITMAN,02d2d6,1519404707,ipv4,165.227.16.32,9735,,,
03381d03415d45d91c342752ec48d6ae77b7bd676c217d9233e4acb3f207b966d0,rolltide,dc143c,1521193167,ipv4,159.203.72.87,9735,,,
0258478c6633cd62b3ee6d326d5afd34a198767d5d177588ddb47dcd1e7293b448,MONKERTOWER,025847,1516929012,,,,,,
03ad7fe66e7b95e9db50696488a029315cd0e22b7cd36d344eb53e52742abfced6,Stadicus RaspiBolt,68f442,1521414518,ipv4,91.190.22.151,9735,,,
02a1daf26fadb6f3030873c84cecbb97572febe96eea767ccbb9f29f362f830ea9,LIGHTNINGMASTER,02a1da,1520377100,ipv4,18.196.50.250,9735,,,
02c8cde4c1e8019db5e8cba5af686d13a9a863aaf0d287156edc4829ee490e8d65,HPrivakos,ff00ff,1519102870,ipv4,35.226.204.59,9735,,,
02a1d2856be336a58af08989aea0d8c41e072ccc392c46f8ce0e6e069f002035f3,02a1d2856be336a58af0,3399ff,1521498008,ipv4,165.227.7.29,9735,,,
033cfe09030dff97391e08cd08c77834efcb44b706bee7ac7d0866b02ed67f356a,NTRX ??? Node,90234e,1521494535,ipv4,173.249.25.217,9735,,,
0234f282a337f4aef2bd985c38d02f5fcc24d1c3adfae01b62df18a09297cf15a5,ln.heimburg.se,0234f2,1517547787,ipv4,212.112.2.58,9735,,,
0246da2b1a74e63cf28fb50d6eaf59db0248a36629abd86674897cc84c3734f0aa,Warrior,ff00ff,1520964060,ipv4,94.102.4.46,9735,,,
02fb37ad9c674fcde7df9b7342f0f9e3b71a7658d0551d5b58a84fa088075aedcb,Eksisozluk,0066cc,1518150862,ipv4,173.212.231.169,9735,,,
03f165f784d4f6d5953cfb6e7f4567cbfcf8eb915aae69113d22011ea8dedb1201,TWANLY,03f165,1519408262,ipv4,73.201.30.64,9735,,,
036348762a7e7428991b7836666080fade13249fa06c377794fc5322e4af64bdc6,herpderp,d91313,1520112165,ipv4,7.7.7.118,9735,,,
0237c5215ae7b146541c346e304a4739aa97c07a002e6f7b7585ec0bd48c0d6e81,DarkKnight,ff00ff,1518246790,ipv4,162.155.64.226,9735,,,
032ca361b1f086d5b459531042d1db9b05694bbc7afe2e36d6eeafdbdabf67615f,ODDGLEE,032ca3,1517447479,,,,,,
023f98766412494a4c301da6aeac8d0b314b240d75b300ec9df827d1713cf3be45,FriendlyBadger,023f98,1520984999,ipv6,2607:5300:60:322e::,9735,,,
02647bf54e30968a2c56dc227bcc4a26bac8df94e4a6710df9a1bb230bbfda7e59,BalkanNode-2,02647b,1520166269,ipv4,46.239.41.194,9735,,,
03199c83db17303a694d89dc5a4dc901488513f2625832a0c413bcd95c1e9dbc64,THAVMA,008000,1521368192,ipv4,192.222.208.30,9735,,,
02ba6da2221ea2d2a86578654c18a7f1df5cedb689d7dbb6f6f92bc4c0588ac7b3,PupNode,3399ff,1521493951,ipv4,173.249.4.154,9735,,,
025e6fdb6af937a959e70f83648542c63ba7dc478cecf21d27c0d531156ee135e2,Fast_Transfer,0066cc,1518394980,ipv4,173.212.252.249,9735,,,
039f5bf94d60f0e62dd6868ca063568e23b77055b2700716add508aba55a9dc0af,EminGunSirer,ff6600,1519430522,,,,,,
03377f891367579d0cdfc2833bc323a1d01514eea40d48cce86d31e398223e0cb3,WOBBLYKNEES_III,000000,1521489924,ipv4,84.105.61.15,9735,,,
03dbd26bedb44490bfbf19c876f41c4561e3c650517a6c6ba77cb5e581b0b886b8,????????Cyprus????????,03dbd2,1521180950,ipv4,38.104.225.30,9735,,,
02ed6e6f864686ee8518e2876f680b37866e6198955e21621dfef13674fb6036a0,j0hnta,02ed6e,1518883254,ipv4,159.89.196.45,9735,,,
0382f8e3aa62b2b8af155438c168d4a1dafd1d0d0e28ad3af4cd414de7c8653a1e,BLUESEAGULL,0382f8,1519510870,,,,,,
03d321e1fb0200921b2fe3e63ef2a1aba278f43eda9672e8cb41b8498799c70111,03d321e1fb0200921b2f,3399ff,1517667662,ipv6,2600:1:9503:854e:9920:ebf9:c2bf:88ee,9735,,,
03af34ca08b4959cb6977b98e2b1ca19ea388d77249f0e8ccca876cca2a9f9c857,BIZARREPLOW,03af34,1519147397,,,,,,
033081f53b37910e332e65236f08fef5971887a73110fb0d9a47ae0edd52ab44cf,CHILLYSUCKER,033081,1518025760,,,,,,
023f45910f11b11f77235f52a34ed5e7e4a56a3c8508c1a605183ce7297b6b25f3,023f45910f11b11f7723,3399ff,1521500744,,,,,,
02e1f8a072ef71f02657b582bf1a2bfd1cb4ea119d19c3ebf39476e2831a8359bc,emzy,ff0000,1521493462,ipv4,163.172.171.119,9735,,,
0333b58f86a0c31da7ee61a4bc2232faccf8c4fe4167fe0dd9ce019fe03e82faac, ???? trimigo.se ????,808000,1521433607,ipv4,52.215.249.189,9735,,,
02177273c1bc7450ebb9b0385bd7225dd0388bb75d8372aab3ccb6527d0b1b87a3,deksnode,021772,1517251622,ipv4,67.205.189.48,9735,,,
038ea575f5e76a29aac9c2035b0c3b9cee8b19fde8c1b8a88318be59a6703cb66b,BEKIR??????????,ff007f,1519723695,ipv4,35.224.168.229,9735,,,
031c745726ee260de2e498d1e88478517f7fa2c9b6548e76e94e81129aed4ead34,UniOfNicosia,ff4500,1518716790,ipv4,82.116.203.241,9735,,,
03b0ae61e882c00adfc5dadb2005b517e034ae1b9a44f44962f37da3c723634d6b,coinarius,f00000,1521486273,ipv4,35.226.23.10,9735,,,
0261df8ef49d9a9c64a26d98d4c3f52baf12fb9e18652a2ba37fd9715364e03731,ANADOLUM,ff0000,1520900054,ipv4,173.249.30.2,9735,,,
02218972b752f42602291810b1e9c0ed2df72abcc04c9b4defc5d4d444092d20d9,Master_OF_Lightning,0066cc,1518272930,ipv4,173.212.229.93,9735,,,
03f5c76e54b5733b57450b0b14f180c98d4e74c46d797222dd11ded767dedb64dd,PetLovers,fff59d,1519840973,ipv4,193.192.96.62,9735,,,
032e000d7927b0d78f7ce4285b7c8e4db97300fb55f2833173d7c28289abbed5bf,BITCOINKOCU,3333cc,1520649632,ipv4,35.196.255.178,9735,,,
03258e24ed337e26b7f0ba1b4bd39a8e5d457a24f3b6c97b399d4e71e8535807fc,YELLOWSUCKER-11-21-2269-g249464c,03258e,1521465557,ipv4,80.211.249.248,9735,,,
03cbf298b068300be33f06c947b9d3f00a0f0e8089da3233f5db37e81d3a596fe1,OLD.rompert.com,0000ff,1521499335,ipv4,45.55.47.17,9735,,,
03e72d70b4e015bb3bee8a50deb32b6316a35d52b2333b5df66e36ed5e48ed102e,WAKUTA,03e72d,1521367188,ipv4,129.97.243.18,9735,,,
024d0ce27ba05d5e0afc0571c283b8bef31c26e2dc3a6bb46214feef51b3a62b1c,LIGHTNINGWATER,024d0c,1519195066,,,,,,
03b4685ebc1d8d48929cff48ee28fd9a5506c7b6385c1584d099937152c102885e,VEERMOGO,43c7ed,1516928855,,,,,,
02543b854277dd6b4946c97471dd5f301ae08cb5a2abd6d98dc54f17ff8122c427,@wiz???,3399ff,1520984938,ipv6,2401:b140::43:100,9735,,,
030598361abbe97bfa3a4069b719a6fb9369f9cdbbb1c50d0357083f891a78e3b8,FRODO,0066cc,1520101318,ipv4,173.212.195.179,9735,,,
02dd1f5fd604fe04e55e0f400e9b2401bb3db51ebe330443606eeecf816fce0a1c,MEDEA,600050,1521314239,ipv6,2001:bc8:3bec:100::1,9735,,,
0364704dcb7bde83a26a2d5f26df78370aa97b4ec4ec8fdd306fd99b7c278105c7,SILENTNET,036470,1517382576,,,,,,
02e9fa6b495d07ce19796b06b5c0f51a401dbb48935c3aafe54067c89299add0ed,#RECKSPLORER,891aff,1521490352,ipv4,78.63.23.25,9735,,,
02c1471aba8e064a2965e4119d1c1f657152cf7d584c9b7ff11345b8f35616b6c2,DonDiego,01859d,1521455950,ipv4,163.172.45.43,9735,,,
02a0b3f4049964e02cc5f31b479f2fbebb70941377620a5451fdc7edddd3bdf443,fenixxF0x9Fx8Cx9F,02a0b3,1521246820,ipv4,178.62.85.122,9735,,,
032e998806c4f8c1fce8af40a6e745d752aa76e5efc268c0181bbbbe9442068e4c,erolsutcu,ff0000,1521272867,ipv4,35.231.107.24,9735,,,
0296bdf95048ea0f4e7828e69f1c0eca44ae236e1fc7b2445706697a6044a52a71,BitMari,d89b4f,1521476383,ipv4,159.89.253.155,9735,,,
02757ceb278bfc11c035c14b734af441c50101704f49763c3c3f01e9631d7946f7,???Electric???Boogie???,000000,1520164268,ipv4,173.95.130.175,9735,,,
025f2cf835c0ca58be159e32e476a2386d8100d97fabf97e144e8e3e3f4829643e,Stadicus.com,68f442,1521379469,ipv4,91.190.22.151,9735,,,
02dbc4081c4cc5719507b0f209b00fbfbd8db66ee1f4bdace4b91cee024f0fdf32,mainnet.yalls.org,f8e71c,1517356675,ipv4,34.200.241.1,9735,,,
03bbb88f0fdb26272261ed460c043b28b686c2f51118b4971038d599638d02f6f6,03bbb88f0fdb26272261,3399ff,1520873697,,,,,,
025760c4ebd68d7d0f21722fff5f15e75996c02ba834ba884166bff0c8b35bcb43,yanyanLN,025760,1516972590,ipv4,35.194.110.106,9735,,,
0354d8382003663d8d825954224f80dcbd740b5031c5a588277a20c75586d41053,graph.lndexplorer.com,b6d433,1521345081,ipv4,35.173.106.208,9735,,,
02f78c3cd3473db146e7d17ad2890fb286935b7d2b9bee0fb3c72d3c741624e581,VIOLENTTRAWL-11-21-2357-g9efe123,02f78c,1521499116,ipv4,167.99.9.232,9735,,,
02a4ae188a1026f511dc4d34a96134505d9aa35317eb3ca76c4c37201e4c0cd315,evgind,ff0000,1521461027,ipv4,159.65.32.84,9735,,,
02ee1050616916748f4a21e0a9bc658da1d68a35c8344c051f3949894ceb9d0cfc,POLONIEX,ff0000,1521231952,ipv4,35.231.80.125,9735,,,
0278fdeccba0fcf9017330efaa48269c91edd090d0f69ed6f79fd73b282acaa5c7,???Africa???,ffa233,1521417756,ipv4,41.77.100.130,9735,,,
025952abf73c81c9fde71e94b2976c5fd34e699778e26555fd235337e463b4336e,swe-sto-004.nordiclightning.se,3399ff,1518754319,,,,,,
02b26cb4d2a1ca4b3d924fe43264f9c3328ba1b0d06ba9fae37479047c05012fc2,STRANGEBAGEL,02b26c,1517516408,,,,,,
0264089bc3a4afde671b87740d72e03d899b7f0783fbb756786cb7632b2e1db510,ln.hkjn.me,003366,1521478233,ipv4,163.172.162.18,9735,,,
039d48a05b4d18afafb49c76d985a77920f767db5f62e10a275cdcf55b5839f5c1,CoinOS,ffff00,1521500726,ipv4,104.198.96.115,9735,,,
027c1755e7c8e82dfff623b2e7c5fd7f1b5e17d1fe8bf7719bc2858df00a284bee,#HayabusaPOLAND#,027c17,1519238656,ipv4,77.252.195.119,9735,,,
02a69de11b54d36085218bd399ede2f97c616c6ae90d0440122a0449e909f8bc8d,CITADEL,02a69d,1518981624,ipv4,73.25.160.195,9735,,,
02f29feb1895b28ddd412884dc4bb2d459ea0f643dbd591965d352b3f736b804a0,PEEVEDWALK-6-11-21-2092-g7c8883a,02f29f,1521048633,,,,,,
